	sig_id	A375	A549	BT20	HA1E	HCC515	HEPG2	HS578T	HT29	MCF7	MDAMB231	PC3	SKBR3	VCAP
845	CYT001_HEPG2_2H:HGF:50	0	0	0	0	0	1	0	0	0	0	0	0	0
846	CYT001_HEPG2_2H:IFNB1:0.1	0	0	0	0	0	1	0	0	0	0	0	0	0
847	CYT001_HEPG2_2H:IFNG:10	0	0	0	0	0	1	0	0	0	0	0	0	0
848	CYT001_HEPG2_2H:IFNW1:1	0	0	0	0	0	1	0	0	0	0	0	0	0
849	CYT001_HEPG2_2H:IGF1:5	0	0	0	0	0	1	0	0	0	0	0	0	0
850	CYT001_HEPG2_2H:IGF2:20	0	0	0	0	0	1	0	0	0	0	0	0	0
851	CYT001_HEPG2_2H:IGFBP3:100	0	0	0	0	0	1	0	0	0	0	0	0	0
852	CYT001_HEPG2_2H:IL10:10	0	0	0	0	0	1	0	0	0	0	0	0	0
853	CYT001_HEPG2_2H:IL11:10	0	0	0	0	0	1	0	0	0	0	0	0	0
854	CYT001_HEPG2_2H:IL12B:10	0	0	0	0	0	1	0	0	0	0	0	0	0
855	CYT001_HEPG2_2H:IL13:25	0	0	0	0	0	1	0	0	0	0	0	0	0
856	CYT001_HEPG2_2H:IL15:25	0	0	0	0	0	1	0	0	0	0	0	0	0
857	CYT001_HEPG2_2H:IL16:100	0	0	0	0	0	1	0	0	0	0	0	0	0
858	CYT001_HEPG2_2H:IL1A:5	0	0	0	0	0	1	0	0	0	0	0	0	0
859	CYT001_HEPG2_2H:IL2:20	0	0	0	0	0	1	0	0	0	0	0	0	0
860	CYT001_HEPG2_2H:IL21:25	0	0	0	0	0	1	0	0	0	0	0	0	0
861	CYT001_HEPG2_2H:IL24:25	0	0	0	0	0	1	0	0	0	0	0	0	0
862	CYT001_HEPG2_2H:IL6:25	0	0	0	0	0	1	0	0	0	0	0	0	0
863	CYT001_HEPG2_2H:IL7:25	0	0	0	0	0	1	0	0	0	0	0	0	0
864	CYT001_HEPG2_2H:IL9:25	0	0	0	0	0	1	0	0	0	0	0	0	0
865	CYT001_HEPG2_2H:INHBA:10	0	0	0	0	0	1	0	0	0	0	0	0	0
866	CYT001_HEPG2_2H:INS:8300	0	0	0	0	0	1	0	0	0	0	0	0	0
867	CYT001_HEPG2_2H:LAMA1:5000	0	0	0	0	0	1	0	0	0	0	0	0	0
868	CYT001_HEPG2_2H:LCN2:40	0	0	0	0	0	1	0	0	0	0	0	0	0
869	CYT001_HEPG2_2H:LEP:100	0	0	0	0	0	1	0	0	0	0	0	0	0
870	CYT001_HEPG2_2H:LIF:1.65	0	0	0	0	0	1	0	0	0	0	0	0	0
871	CYT001_HEPG2_2H:LIPC:0.01	0	0	0	0	0	1	0	0	0	0	0	0	0
872	CYT001_HEPG2_2H:LTA:100	0	0	0	0	0	1	0	0	0	0	0	0	0
873	CYT001_HEPG2_2H:NGF:100	0	0	0	0	0	1	0	0	0	0	0	0	0
874	CYT001_HEPG2_2H:NRG1:100	0	0	0	0	0	1	0	0	0	0	0	0	0
875	CYT001_HEPG2_2H:NRP1:100	0	0	0	0	0	1	0	0	0	0	0	0	0
876	CYT001_HEPG2_2H:NRTN:80	0	0	0	0	0	1	0	0	0	0	0	0	0
877	CYT001_HEPG2_2H:NTF3:25	0	0	0	0	0	1	0	0	0	0	0	0	0
878	CYT001_HEPG2_2H:NTF4:50	0	0	0	0	0	1	0	0	0	0	0	0	0
879	CYT001_HEPG2_2H:OSM:100	0	0	0	0	0	1	0	0	0	0	0	0	0
880	CYT001_HEPG2_2H:OXT:2	0	0	0	0	0	1	0	0	0	0	0	0	0
881	CYT001_HEPG2_2H:PDGFB:20	0	0	0	0	0	1	0	0	0	0	0	0	0
882	CYT001_HEPG2_2H:PDGFC:100	0	0	0	0	0	1	0	0	0	0	0	0	0
883	CYT001_HEPG2_2H:PF4:15	0	0	0	0	0	1	0	0	0	0	0	0	0
884	CYT001_HEPG2_2H:PGF:5	0	0	0	0	0	1	0	0	0	0	0	0	0
885	CYT001_HEPG2_2H:PPBP:50	0	0	0	0	0	1	0	0	0	0	0	0	0
886	CYT001_HEPG2_2H:PPY:10	0	0	0	0	0	1	0	0	0	0	0	0	0
887	CYT001_HEPG2_2H:PSPN:16	0	0	0	0	0	1	0	0	0	0	0	0	0
888	CYT001_HEPG2_2H:PTHLH:40	0	0	0	0	0	1	0	0	0	0	0	0	0
889	CYT001_HEPG2_2H:RLN3:20	0	0	0	0	0	1	0	0	0	0	0	0	0
890	CYT001_HEPG2_2H:SERPINA1:250	0	0	0	0	0	1	0	0	0	0	0	0	0
891	CYT001_HEPG2_2H:SERPINC1:20	0	0	0	0	0	1	0	0	0	0	0	0	0
892	CYT001_HEPG2_2H:SHBG:50	0	0	0	0	0	1	0	0	0	0	0	0	0
893	CYT001_HEPG2_2H:SST:10	0	0	0	0	0	1	0	0	0	0	0	0	0
894	CYT001_HEPG2_2H:TF:400	0	0	0	0	0	1	0	0	0	0	0	0	0
895	CYT001_HEPG2_2H:TGFA:10	0	0	0	0	0	1	0	0	0	0	0	0	0
896	CYT001_HEPG2_2H:TGFB2:10	0	0	0	0	0	1	0	0	0	0	0	0	0
897	CYT001_HEPG2_2H:TGFB3:10	0	0	0	0	0	1	0	0	0	0	0	0	0
898	CYT001_HEPG2_2H:TGFBR3:50	0	0	0	0	0	1	0	0	0	0	0	0	0
899	CYT001_HEPG2_2H:TNF:25	0	0	0	0	0	1	0	0	0	0	0	0	0
900	CYT001_HEPG2_2H:TNFRSF11A:20	0	0	0	0	0	1	0	0	0	0	0	0	0
901	CYT001_HEPG2_2H:TNFRSF11B:100	0	0	0	0	0	1	0	0	0	0	0	0	0
902	CYT001_HEPG2_2H:TNFRSF1A:50	0	0	0	0	0	1	0	0	0	0	0	0	0
903	CYT001_HEPG2_2H:TNFRSF1B:200	0	0	0	0	0	1	0	0	0	0	0	0	0
904	CYT001_HEPG2_2H:TNFSF14:20	0	0	0	0	0	1	0	0	0	0	0	0	0
905	CYT001_HEPG2_2H:UCN:20	0	0	0	0	0	1	0	0	0	0	0	0	0
906	CYT001_HEPG2_2H:UCN3:20	0	0	0	0	0	1	0	0	0	0	0	0	0
907	CYT001_HEPG2_2H:VEGFA:200	0	0	0	0	0	1	0	0	0	0	0	0	0
908	CYT001_HEPG2_2H:VEGFC:200	0	0	0	0	0	1	0	0	0	0	0	0	0
909	CYT001_HEPG2_2H:VIP:150	0	0	0	0	0	1	0	0	0	0	0	0	0
910	CYT001_HEPG2_2H:XCL1:50	0	0	0	0	0	1	0	0	0	0	0	0	0
911	CYT001_HEPG2_4H:CMAP-CYT-A7080:30	0	0	0	0	0	1	0	0	0	0	0	0	0
912	CYT001_HEPG2_4H:CMAP-CYT-B6681:20	0	0	0	0	0	1	0	0	0	0	0	0	0
913	CYT001_HEPG2_4H:CMAP-CYT-C1617:1000	0	0	0	0	0	1	0	0	0	0	0	0	0
914	CYT001_HEPG2_4H:CMAP-CYT-E5627:45	0	0	0	0	0	1	0	0	0	0	0	0	0
915	CYT001_HEPG2_4H:CMAP-CYT-E7764:1	0	0	0	0	0	1	0	0	0	0	0	0	0
916	CYT001_HEPG2_4H:CMAP-CYT-F2006:10000	0	0	0	0	0	1	0	0	0	0	0	0	0
917	CYT001_HEPG2_4H:CMAP-CYT-F4021:15	0	0	0	0	0	1	0	0	0	0	0	0	0
918	CYT001_HEPG2_4H:CMAP-CYT-F4662:25	0	0	0	0	0	1	0	0	0	0	0	0	0
919	CYT001_HEPG2_4H:CMAP-CYT-G0278:15	0	0	0	0	0	1	0	0	0	0	0	0	0
920	CYT001_HEPG2_4H:CMAP-CYT-G150:25	0	0	0	0	0	1	0	0	0	0	0	0	0
921	CYT001_HEPG2_4H:CMAP-CYT-G8764:3000	0	0	0	0	0	1	0	0	0	0	0	0	0
922	CYT001_HEPG2_4H:CMAP-CYT-I3400:100	0	0	0	0	0	1	0	0	0	0	0	0	0
923	CYT001_HEPG2_4H:CMAP-CYT-I5273:10	0	0	0	0	0	1	0	0	0	0	0	0	0
924	CYT001_HEPG2_4H:CMAP-CYT-L4021:10	0	0	0	0	0	1	0	0	0	0	0	0	0
925	CYT001_HEPG2_4H:CMAP-CYT-L7134:10	0	0	0	0	0	1	0	0	0	0	0	0	0
926	CYT001_HEPG2_4H:CMAP-CYT-M251:15	0	0	0	0	0	1	0	0	0	0	0	0	0
927	CYT001_HEPG2_4H:CMAP-CYT-M6292:15	0	0	0	0	0	1	0	0	0	0	0	0	0
928	CYT001_HEPG2_4H:CMAP-CYT-M9695:5	0	0	0	0	0	1	0	0	0	0	0	0	0
929	CYT001_HEPG2_4H:CMAP-CYT-N0524:1	0	0	0	0	0	1	0	0	0	0	0	0	0
930	CYT001_HEPG2_4H:CMAP-CYT-N5017:2	0	0	0	0	0	1	0	0	0	0	0	0	0
931	CYT001_HEPG2_4H:CMAP-CYT-N6383:200	0	0	0	0	0	1	0	0	0	0	0	0	0
932	CYT001_HEPG2_4H:CMAP-CYT-P1306:50	0	0	0	0	0	1	0	0	0	0	0	0	0
933	CYT001_HEPG2_4H:CMAP-CYT-R2156:50	0	0	0	0	0	1	0	0	0	0	0	0	0
934	CYT001_HEPG2_4H:CMAP-CYT-S190:100	0	0	0	0	0	1	0	0	0	0	0	0	0
935	CYT001_HEPG2_4H:CMAP-CYT-S7901:50	0	0	0	0	0	1	0	0	0	0	0	0	0
936	CYT001_HEPG2_4H:CMAP-CYT-SRP3007:50	0	0	0	0	0	1	0	0	0	0	0	0	0
937	CYT001_HEPG2_4H:CMAP-CYT-SRP3008:25	0	0	0	0	0	1	0	0	0	0	0	0	0
938	CYT001_HEPG2_4H:CMAP-CYT-SRP3033:0.2	0	0	0	0	0	1	0	0	0	0	0	0	0
939	CYT001_HEPG2_4H:CMAP-CYT-SRP3064:100	0	0	0	0	0	1	0	0	0	0	0	0	0
940	CYT001_HEPG2_4H:CMAP-CYT-SRP3083:5	0	0	0	0	0	1	0	0	0	0	0	0	0
941	CYT001_HEPG2_4H:CMAP-CYT-SRP3089:25	0	0	0	0	0	1	0	0	0	0	0	0	0
942	CYT001_HEPG2_4H:CMAP-CYT-SRP3100:20	0	0	0	0	0	1	0	0	0	0	0	0	0
943	CYT001_HEPG2_4H:CMAP-CYT-SRP3112:200	0	0	0	0	0	1	0	0	0	0	0	0	0
944	CYT001_HEPG2_4H:CMAP-CYT-SRP3131:100	0	0	0	0	0	1	0	0	0	0	0	0	0
945	CYT001_HEPG2_4H:CMAP-CYT-SRP3147:100	0	0	0	0	0	1	0	0	0	0	0	0	0
946	CYT001_HEPG2_4H:CMAP-CYT-SRP3161:25	0	0	0	0	0	1	0	0	0	0	0	0	0
947	CYT001_HEPG2_4H:CMAP-CYT-SRP3172:10	0	0	0	0	0	1	0	0	0	0	0	0	0
948	CYT001_HEPG2_4H:CMAP-CYT-SRP3173:100	0	0	0	0	0	1	0	0	0	0	0	0	0
949	CYT001_HEPG2_4H:CMAP-CYT-SRP3174:100	0	0	0	0	0	1	0	0	0	0	0	0	0
950	CYT001_HEPG2_4H:CMAP-CYT-SRP3186:2500	0	0	0	0	0	1	0	0	0	0	0	0	0
951	CYT001_HEPG2_4H:CMAP-CYT-SRP3258:100	0	0	0	0	0	1	0	0	0	0	0	0	0
952	CYT001_HEPG2_4H:CMAP-CYT-SRP4025:50	0	0	0	0	0	1	0	0	0	0	0	0	0
953	CYT001_HEPG2_4H:CMAP-CYT-SRP4028:15	0	0	0	0	0	1	0	0	0	0	0	0	0
954	CYT001_HEPG2_4H:CMAP-CYT-SRP4053:20	0	0	0	0	0	1	0	0	0	0	0	0	0
955	CYT001_HEPG2_4H:CMAP-CYT-SRP4107:80	0	0	0	0	0	1	0	0	0	0	0	0	0
956	CYT001_HEPG2_4H:CMAP-CYT-SRP4134:5	0	0	0	0	0	1	0	0	0	0	0	0	0
957	CYT001_HEPG2_4H:CMAP-CYT-SRP4137:25	0	0	0	0	0	1	0	0	0	0	0	0	0
958	CYT001_HEPG2_4H:CMAP-CYT-SRP4363:100	0	0	0	0	0	1	0	0	0	0	0	0	0
959	CYT001_HEPG2_4H:CMAP-CYT-SRP4580:100	0	0	0	0	0	1	0	0	0	0	0	0	0
960	CYT001_HEPG2_4H:CMAP-CYT-SRP4589:20	0	0	0	0	0	1	0	0	0	0	0	0	0
961	CYT001_HEPG2_4H:CMAP-CYT-SRP4623P:100	0	0	0	0	0	1	0	0	0	0	0	0	0
962	CYT001_HEPG2_4H:CMAP-CYT-SRP4754:100	0	0	0	0	0	1	0	0	0	0	0	0	0
963	CYT001_HEPG2_4H:CMAP-CYT-SRP4760:1000	0	0	0	0	0	1	0	0	0	0	0	0	0
964	CYT001_HEPG2_4H:CMAP-CYT-T1327:80	0	0	0	0	0	1	0	0	0	0	0	0	0
965	CYT001_HEPG2_4H:CMAP-CYT-T7039:10	0	0	0	0	0	1	0	0	0	0	0	0	0
966	CYT001_HT29_2H:HGF:50	0	0	0	0	0	0	0	1	0	0	0	0	0
967	CYT001_HT29_4H:CMAP-CYT-885-GS-050:100	0	0	0	0	0	0	0	1	0	0	0	0	0
968	CYT001_HT29_4H:CMAP-CYT-A2221:20	0	0	0	0	0	0	0	1	0	0	0	0	0
969	CYT001_HT29_4H:CMAP-CYT-A2327:20	0	0	0	0	0	0	0	1	0	0	0	0	0
970	CYT001_HT29_4H:CMAP-CYT-A2562:500	0	0	0	0	0	0	0	1	0	0	0	0	0
971	CYT001_HT29_4H:CMAP-CYT-A4941:10	0	0	0	0	0	0	0	1	0	0	0	0	0
972	CYT001_HT29_4H:CMAP-CYT-A7080:30	0	0	0	0	0	0	0	1	0	0	0	0	0
973	CYT001_HT29_4H:CMAP-CYT-A9024:250	0	0	0	0	0	0	0	1	0	0	0	0	0
974	CYT001_HT29_4H:CMAP-CYT-A9847:200	0	0	0	0	0	0	0	1	0	0	0	0	0
975	CYT001_HT29_4H:CMAP-CYT-B1434:100	0	0	0	0	0	0	0	1	0	0	0	0	0
976	CYT001_HT29_4H:CMAP-CYT-B2680:50	0	0	0	0	0	0	0	1	0	0	0	0	0
977	CYT001_HT29_4H:CMAP-CYT-B2805:50	0	0	0	0	0	0	0	1	0	0	0	0	0
978	CYT001_HT29_4H:CMAP-CYT-B2929:20	0	0	0	0	0	0	0	1	0	0	0	0	0
979	CYT001_HT29_4H:CMAP-CYT-B3555:50	0	0	0	0	0	0	0	1	0	0	0	0	0
980	CYT001_HT29_4H:CMAP-CYT-B3670:100	0	0	0	0	0	0	0	1	0	0	0	0	0
981	CYT001_HT29_4H:CMAP-CYT-B6681:20	0	0	0	0	0	0	0	1	0	0	0	0	0
982	CYT001_HT29_4H:CMAP-CYT-C1617:1000	0	0	0	0	0	0	0	1	0	0	0	0	0
983	CYT001_HT29_4H:CMAP-CYT-C3042:50	0	0	0	0	0	0	0	1	0	0	0	0	0
984	CYT001_HT29_4H:CMAP-CYT-C3657:400	0	0	0	0	0	0	0	1	0	0	0	0	0
985	CYT001_HT29_4H:CMAP-CYT-C3710:100	0	0	0	0	0	0	0	1	0	0	0	0	0
986	CYT001_HT29_4H:CMAP-CYT-C5483:400	0	0	0	0	0	0	0	1	0	0	0	0	0
987	CYT001_HT29_4H:CMAP-CYT-C5533:400	0	0	0	0	0	0	0	1	0	0	0	0	0
988	CYT001_HT29_4H:CMAP-CYT-C5983:400	0	0	0	0	0	0	0	1	0	0	0	0	0
989	CYT001_HT29_4H:CMAP-CYT-C6745:800	0	0	0	0	0	0	0	1	0	0	0	0	0
990	CYT001_HT29_4H:CMAP-CYT-E0278:40	0	0	0	0	0	0	0	1	0	0	0	0	0
991	CYT001_HT29_4H:CMAP-CYT-E0528:25	0	0	0	0	0	0	0	1	0	0	0	0	0
992	CYT001_HT29_4H:CMAP-CYT-E0903:10	0	0	0	0	0	0	0	1	0	0	0	0	0
993	CYT001_HT29_4H:CMAP-CYT-E3641:0.3	0	0	0	0	0	0	0	1	0	0	0	0	0
994	CYT001_HT29_4H:CMAP-CYT-E5627:45	0	0	0	0	0	0	0	1	0	0	0	0	0
995	CYT001_HT29_4H:CMAP-CYT-E7764:1	0	0	0	0	0	0	0	1	0	0	0	0	0
996	CYT001_HT29_4H:CMAP-CYT-E9012:1	0	0	0	0	0	0	0	1	0	0	0	0	0
997	CYT001_HT29_4H:CMAP-CYT-E9137:1	0	0	0	0	0	0	0	1	0	0	0	0	0
998	CYT001_HT29_4H:CMAP-CYT-E9644:10	0	0	0	0	0	0	0	1	0	0	0	0	0
999	CYT001_HT29_4H:CMAP-CYT-F0166:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1000	CYT001_HT29_4H:CMAP-CYT-F0931:400	0	0	0	0	0	0	0	1	0	0	0	0	0
1001	CYT001_HT29_4H:CMAP-CYT-F1175:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1002	CYT001_HT29_4H:CMAP-CYT-F2006:10000	0	0	0	0	0	0	0	1	0	0	0	0	0
1003	CYT001_HT29_4H:CMAP-CYT-F3879:200000	0	0	0	0	0	0	0	1	0	0	0	0	0
1004	CYT001_HT29_4H:CMAP-CYT-F4021:15	0	0	0	0	0	0	0	1	0	0	0	0	0
1005	CYT001_HT29_4H:CMAP-CYT-F4537:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1006	CYT001_HT29_4H:CMAP-CYT-F7426:30	0	0	0	0	0	0	0	1	0	0	0	0	0
1007	CYT001_HT29_4H:CMAP-CYT-F8424:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1008	CYT001_HT29_4H:CMAP-CYT-F8924:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1009	CYT001_HT29_4H:CMAP-CYT-F9174:10	0	0	0	0	0	0	0	1	0	0	0	0	0
1010	CYT001_HT29_4H:CMAP-CYT-G0278:15	0	0	0	0	0	0	0	1	0	0	0	0	0
1011	CYT001_HT29_4H:CMAP-CYT-G0516:10000	0	0	0	0	0	0	0	1	0	0	0	0	0
1012	CYT001_HT29_4H:CMAP-CYT-G0657:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1013	CYT001_HT29_4H:CMAP-CYT-G1260:1000	0	0	0	0	0	0	0	1	0	0	0	0	0
1014	CYT001_HT29_4H:CMAP-CYT-G150:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1015	CYT001_HT29_4H:CMAP-CYT-G2269:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1016	CYT001_HT29_4H:CMAP-CYT-G3644:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1017	CYT001_HT29_4H:CMAP-CYT-G8764:3000	0	0	0	0	0	0	0	1	0	0	0	0	0
1018	CYT001_HT29_4H:CMAP-CYT-H0656:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1019	CYT001_HT29_4H:CMAP-CYT-I2644:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1020	CYT001_HT29_4H:CMAP-CYT-I2778:5	0	0	0	0	0	0	0	1	0	0	0	0	0
1021	CYT001_HT29_4H:CMAP-CYT-I3394:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1022	CYT001_HT29_4H:CMAP-CYT-I3400:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1023	CYT001_HT29_4H:CMAP-CYT-I4151:0.1	0	0	0	0	0	0	0	1	0	0	0	0	0
1024	CYT001_HT29_4H:CMAP-CYT-I5273:10	0	0	0	0	0	0	0	1	0	0	0	0	0
1025	CYT001_HT29_4H:CMAP-CYT-I9278:8300	0	0	0	0	0	0	0	1	0	0	0	0	0
1026	CYT001_HT29_4H:CMAP-CYT-L1567:100000	0	0	0	0	0	0	0	1	0	0	0	0	0
1027	CYT001_HT29_4H:CMAP-CYT-L4021:10	0	0	0	0	0	0	0	1	0	0	0	0	0
1028	CYT001_HT29_4H:CMAP-CYT-L4146:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1029	CYT001_HT29_4H:CMAP-CYT-L5283:1.65	0	0	0	0	0	0	0	1	0	0	0	0	0
1030	CYT001_HT29_4H:CMAP-CYT-L7134:10	0	0	0	0	0	0	0	1	0	0	0	0	0
1031	CYT001_HT29_4H:CMAP-CYT-L9780:0.01	0	0	0	0	0	0	0	1	0	0	0	0	0
1032	CYT001_HT29_4H:CMAP-CYT-M246:200	0	0	0	0	0	0	0	1	0	0	0	0	0
1033	CYT001_HT29_4H:CMAP-CYT-M251:15	0	0	0	0	0	0	0	1	0	0	0	0	0
1034	CYT001_HT29_4H:CMAP-CYT-M3552:15	0	0	0	0	0	0	0	1	0	0	0	0	0
1035	CYT001_HT29_4H:CMAP-CYT-M4565:1	0	0	0	0	0	0	0	1	0	0	0	0	0
1036	CYT001_HT29_4H:CMAP-CYT-M4890:1000	0	0	0	0	0	0	0	1	0	0	0	0	0
1037	CYT001_HT29_4H:CMAP-CYT-M6292:15	0	0	0	0	0	0	0	1	0	0	0	0	0
1038	CYT001_HT29_4H:CMAP-CYT-M6417:15	0	0	0	0	0	0	0	1	0	0	0	0	0
1039	CYT001_HT29_4H:CMAP-CYT-M6667:15	0	0	0	0	0	0	0	1	0	0	0	0	0
1040	CYT001_HT29_4H:CMAP-CYT-M8543:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1041	CYT001_HT29_4H:CMAP-CYT-N0524:1	0	0	0	0	0	0	0	1	0	0	0	0	0
1042	CYT001_HT29_4H:CMAP-CYT-N1408:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1043	CYT001_HT29_4H:CMAP-CYT-N1780:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1044	CYT001_HT29_4H:CMAP-CYT-N1905:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1045	CYT001_HT29_4H:CMAP-CYT-N6383:200	0	0	0	0	0	0	0	1	0	0	0	0	0
1046	CYT001_HT29_4H:CMAP-CYT-O6379:2	0	0	0	0	0	0	0	1	0	0	0	0	0
1047	CYT001_HT29_4H:CMAP-CYT-P1588:5	0	0	0	0	0	0	0	1	0	0	0	0	0
1048	CYT001_HT29_4H:CMAP-CYT-P3201:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1049	CYT001_HT29_4H:CMAP-CYT-P9903:10	0	0	0	0	0	0	0	1	0	0	0	0	0
1050	CYT001_HT29_4H:CMAP-CYT-R2031:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1051	CYT001_HT29_4H:CMAP-CYT-R6267:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1052	CYT001_HT29_4H:CMAP-CYT-S1437:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1053	CYT001_HT29_4H:CMAP-CYT-S1763:10	0	0	0	0	0	0	0	1	0	0	0	0	0
1054	CYT001_HT29_4H:CMAP-CYT-S7901:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1055	CYT001_HT29_4H:CMAP-CYT-SRP2091:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1056	CYT001_HT29_4H:CMAP-CYT-SRP3007:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1057	CYT001_HT29_4H:CMAP-CYT-SRP3008:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1058	CYT001_HT29_4H:CMAP-CYT-SRP3023:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1059	CYT001_HT29_4H:CMAP-CYT-SRP3029:200	0	0	0	0	0	0	0	1	0	0	0	0	0
1060	CYT001_HT29_4H:CMAP-CYT-SRP3031:800	0	0	0	0	0	0	0	1	0	0	0	0	0
1061	CYT001_HT29_4H:CMAP-CYT-SRP3033:0.2	0	0	0	0	0	0	0	1	0	0	0	0	0
1062	CYT001_HT29_4H:CMAP-CYT-SRP3038:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1063	CYT001_HT29_4H:CMAP-CYT-SRP3039:150	0	0	0	0	0	0	0	1	0	0	0	0	0
1064	CYT001_HT29_4H:CMAP-CYT-SRP3040:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1065	CYT001_HT29_4H:CMAP-CYT-SRP3049:5	0	0	0	0	0	0	0	1	0	0	0	0	0
1066	CYT001_HT29_4H:CMAP-CYT-SRP3055:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1067	CYT001_HT29_4H:CMAP-CYT-SRP3058:10	0	0	0	0	0	0	0	1	0	0	0	0	0
1068	CYT001_HT29_4H:CMAP-CYT-SRP3061:1	0	0	0	0	0	0	0	1	0	0	0	0	0
1069	CYT001_HT29_4H:CMAP-CYT-SRP3064:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1070	CYT001_HT29_4H:CMAP-CYT-SRP3067:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1071	CYT001_HT29_4H:CMAP-CYT-SRP3069:5	0	0	0	0	0	0	0	1	0	0	0	0	0
1072	CYT001_HT29_4H:CMAP-CYT-SRP3070:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1073	CYT001_HT29_4H:CMAP-CYT-SRP3071:10	0	0	0	0	0	0	0	1	0	0	0	0	0
1074	CYT001_HT29_4H:CMAP-CYT-SRP3076:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1075	CYT001_HT29_4H:CMAP-CYT-SRP3077:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1076	CYT001_HT29_4H:CMAP-CYT-SRP3079:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1077	CYT001_HT29_4H:CMAP-CYT-SRP3083:5	0	0	0	0	0	0	0	1	0	0	0	0	0
1078	CYT001_HT29_4H:CMAP-CYT-SRP3087:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1079	CYT001_HT29_4H:CMAP-CYT-SRP3089:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1080	CYT001_HT29_4H:CMAP-CYT-SRP3100:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1081	CYT001_HT29_4H:CMAP-CYT-SRP3105:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1082	CYT001_HT29_4H:CMAP-CYT-SRP3106:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1083	CYT001_HT29_4H:CMAP-CYT-SRP3112:200	0	0	0	0	0	0	0	1	0	0	0	0	0
1084	CYT001_HT29_4H:CMAP-CYT-SRP3121:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1085	CYT001_HT29_4H:CMAP-CYT-SRP3126:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1086	CYT001_HT29_4H:CMAP-CYT-SRP3130:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1087	CYT001_HT29_4H:CMAP-CYT-SRP3131:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1088	CYT001_HT29_4H:CMAP-CYT-SRP3132:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1089	CYT001_HT29_4H:CMAP-CYT-SRP3139:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1090	CYT001_HT29_4H:CMAP-CYT-SRP3141:16	0	0	0	0	0	0	0	1	0	0	0	0	0
1091	CYT001_HT29_4H:CMAP-CYT-SRP3142:15	0	0	0	0	0	0	0	1	0	0	0	0	0
1092	CYT001_HT29_4H:CMAP-CYT-SRP3147:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1093	CYT001_HT29_4H:CMAP-CYT-SRP3161:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1094	CYT001_HT29_4H:CMAP-CYT-SRP3162:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1095	CYT001_HT29_4H:CMAP-CYT-SRP3168:200	0	0	0	0	0	0	0	1	0	0	0	0	0
1096	CYT001_HT29_4H:CMAP-CYT-SRP3170:10	0	0	0	0	0	0	0	1	0	0	0	0	0
1097	CYT001_HT29_4H:CMAP-CYT-SRP3171:10	0	0	0	0	0	0	0	1	0	0	0	0	0
