	sig_id	A375	A549	BT20	HA1E	HCC515	HEPG2	HS578T	HT29	MCF7	MDAMB231	PC3	SKBR3	VCAP
277	CYT001_VCAP_2H:CMAP-CYT-G0407:50	0	0	0	0	0	0	0	0	0	0	0	0	1
278	CYT001_VCAP_2H:CMAP-CYT-G2269:25	0	0	0	0	0	0	0	0	0	0	0	0	1
279	CYT001_VCAP_2H:CMAP-CYT-G3644:50	0	0	0	0	0	0	0	0	0	0	0	0	1
280	CYT001_VCAP_2H:CMAP-CYT-I2778:5	0	0	0	0	0	0	0	0	0	0	0	0	1
281	CYT001_VCAP_2H:CMAP-CYT-M6292:15	0	0	0	0	0	0	0	0	0	0	0	0	1
282	CYT001_VCAP_2H:CMAP-CYT-M8543:100	0	0	0	0	0	0	0	0	0	0	0	0	1
283	CYT001_VCAP_2H:CMAP-CYT-N6383:200	0	0	0	0	0	0	0	0	0	0	0	0	1
284	CYT001_VCAP_2H:CMAP-CYT-SRP3038:20	0	0	0	0	0	0	0	0	0	0	0	0	1
285	CYT001_VCAP_2H:CMAP-CYT-SRP3050:2	0	0	0	0	0	0	0	0	0	0	0	0	1
286	CYT001_VCAP_2H:CMAP-CYT-SRP3067:100	0	0	0	0	0	0	0	0	0	0	0	0	1
287	CYT001_VCAP_2H:CMAP-CYT-SRP3103:15	0	0	0	0	0	0	0	0	0	0	0	0	1
288	CYT001_VCAP_2H:CMAP-CYT-SRP3172:10	0	0	0	0	0	0	0	0	0	0	0	0	1
289	CYT001_VCAP_2H:CMAP-CYT-SRP4037:25	0	0	0	0	0	0	0	0	0	0	0	0	1
290	CYT001_VCAP_2H:CMAP-CYT-SRP4237:100	0	0	0	0	0	0	0	0	0	0	0	0	1
291	CYT001_VCAP_2H:CMAP-CYT-SRP4515:100	0	0	0	0	0	0	0	0	0	0	0	0	1
292	CYT001_VCAP_2H:CMAP-CYT-SRP4545:10	0	0	0	0	0	0	0	0	0	0	0	0	1
293	CYT001_VCAP_2H:CMAP-CYT-SRP4675:100	0	0	0	0	0	0	0	0	0	0	0	0	1
294	CYT001_VCAP_2H:CMAP-CYT-SRP4969:100	0	0	0	0	0	0	0	0	0	0	0	0	1
295	LJP003_BT20_3H:CMAP-L153:100	0	0	1	0	0	0	0	0	0	0	0	0	0
296	LJP003_BT20_6H:CMAP-L097:100	0	0	1	0	0	0	0	0	0	0	0	0	0
297	LJP003_BT20_6H:CMAP-L111:100	0	0	1	0	0	0	0	0	0	0	0	0	0
298	LJP003_BT20_6H:CMAP-L285:100	0	0	1	0	0	0	0	0	0	0	0	0	0
299	LJP003_HS578T_1H:CMAP-L199:100	0	0	0	0	0	0	1	0	0	0	0	0	0
300	LJP003_MCF7_3H:CMAP-L014:100	0	0	0	0	0	0	0	0	1	0	0	0	0
301	LJP003_MCF7_3H:CMAP-L138:100	0	0	0	0	0	0	0	0	1	0	0	0	0
302	LJP003_MCF7_3H:CMAP-L157:100	0	0	0	0	0	0	0	0	1	0	0	0	0
303	LJP003_MDAMB231_3H:CMAP-L153:100	0	0	0	0	0	0	0	0	0	1	0	0	0
304	LJP003_MDAMB231_3H:CMAP-L155:1	0	0	0	0	0	0	0	0	0	1	0	0	0
305	LJP003_SKBR3_6H:CMAP-L199:100	0	0	0	0	0	0	0	0	0	0	0	1	0
306	LJP004_HS578T_1H:CMAP-L182:1	0	0	0	0	0	0	1	0	0	0	0	0	0
307	LJP004_HS578T_1H:CMAP-L206:100	0	0	0	0	0	0	1	0	0	0	0	0	0
308	LJP004_MDAMB231_1H:CMAP-L138:100	0	0	0	0	0	0	0	0	0	1	0	0	0
309	LJP004_MDAMB231_1H:CMAP-L166:100	0	0	0	0	0	0	0	0	0	1	0	0	0
310	LJP004_MDAMB231_1H:CMAP-L285:100	0	0	0	0	0	0	0	0	0	1	0	0	0
