	sig_id	A375	A549	HA1E	HCC515	HEKTE	HEPG2	HT29	JURKAT	MCF7	PC3	SHSY5Y	SW480	VCAP
260	KDA003_HT29_96H:J15	0	0	0	0	0	0	1	0	0	0	0	0	0
261	KDA003_HT29_96H:K21	0	0	0	0	0	0	1	0	0	0	0	0	0
262	KDA003_HT29_96H:P10	0	0	0	0	0	0	1	0	0	0	0	0	0
263	KDA003_HT29_96H:P15	0	0	0	0	0	0	1	0	0	0	0	0	0
264	KDA003_HT29_96H:TRCN0000002329:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
265	KDA003_HT29_96H:TRCN0000003802:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
266	KDA003_HT29_96H:TRCN0000006295:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
267	KDA003_HT29_96H:TRCN0000007932:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
268	KDA003_HT29_96H:TRCN0000045252:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
269	KDA003_HT29_96H:TRCN0000058846:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
270	KDA003_HT29_96H:TRCN0000064517:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
271	KDA003_MCF7_144H:TRCN0000001028:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
272	KDA003_MCF7_144H:TRCN0000003122:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
273	KDA003_MCF7_144H:TRCN0000010436:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
274	KDA003_MCF7_96H:TRCN0000015816:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
275	KDA003_PC3_144H:K21	0	0	0	0	0	0	0	0	0	1	0	0	0
276	KDA003_PC3_96H:TRCN0000006150:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
277	KDA003_PC3_96H:TRCN0000013739:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
278	KDA003_PC3_96H:TRCN0000019542:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
279	KDA003_VCAP_120H:TRCN0000003802:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
280	KDA003_VCAP_120H:TRCN0000007929:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
281	KDA003_VCAP_120H:TRCN0000010279:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
282	KDA003_VCAP_120H:TRCN0000010424:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
283	KDA003_VCAP_120H:TRCN0000014796:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
284	KDA003_VCAP_120H:TRCN0000033258:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
285	KDA003_VCAP_120H:TRCN0000033457:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
286	KDA003_VCAP_120H:TRCN0000058846:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
287	KDA003_VCAP_120H:TRCN0000064514:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
288	KDA004_A549_96H:TRCN0000000034:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
289	KDA004_A549_96H:TRCN0000000603:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
290	KDA004_A549_96H:TRCN0000001673:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
291	KDA004_A549_96H:TRCN0000002283:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
292	KDA004_A549_96H:TRCN0000002780:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
293	KDA004_A549_96H:TRCN0000006487:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
294	KDA004_A549_96H:TRCN0000020011:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
295	KDA004_A549_96H:TRCN0000021618:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
296	KDA004_A549_96H:TRCN0000029428:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
297	KDA004_A549_96H:TRCN0000040207:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
298	KDA004_A549_96H:TRCN0000049279:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
299	KDA004_A549_96H:TRCN0000061770:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
300	KDA004_A549_96H:TRCN0000062576:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
301	KDA004_A549_96H:TRCN0000083992:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
302	KDA004_HA1E_96H:TRCN0000002777:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
303	KDA004_HA1E_96H:TRCN0000040203:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
304	KDA004_HA1E_96H:TRCN0000046452:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
305	KDA004_HA1E_96H:TRCN0000061772:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
306	KDA004_HEPG2_96H:TRCN0000001673:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
307	KDA004_HEPG2_96H:TRCN0000002285:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
308	KDA004_HEPG2_96H:TRCN0000002780:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
309	KDA004_HEPG2_96H:TRCN0000003301:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
310	KDA004_HEPG2_96H:TRCN0000006487:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
311	KDA004_HEPG2_96H:TRCN0000040207:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
312	KDA004_HEPG2_96H:TRCN0000061770:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
313	KDA004_HT29_96H:TRCN0000000605:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
314	KDA004_HT29_96H:TRCN0000001700:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
315	KDA004_HT29_96H:TRCN0000002285:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
316	KDA004_HT29_96H:TRCN0000002780:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
317	KDA004_HT29_96H:TRCN0000005132:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
318	KDA004_HT29_96H:TRCN0000007264:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
319	KDA004_HT29_96H:TRCN0000008682:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
320	KDA004_HT29_96H:TRCN0000040206:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
321	KDA004_HT29_96H:TRCN0000049280:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
322	KDA004_HT29_96H:TRCN0000050913:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
323	KDA004_HT29_96H:TRCN0000058713:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
324	KDA004_HT29_96H:TRCN0000061769:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
325	KDA004_MCF7_144H:TRCN0000002780:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
326	KDA004_MCF7_144H:TRCN0000003982:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
327	KDA004_MCF7_144H:TRCN0000006406:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
328	KDA004_MCF7_144H:TRCN0000049279:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
329	KDA004_MCF7_96H:TRCN0000003301:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
330	KDA004_MCF7_96H:TRCN0000006487:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
331	KDA004_MCF7_96H:TRCN0000046452:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
332	KDA004_MCF7_96H:TRCN0000050746:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
333	KDA004_MCF7_96H:TRCN0000083990:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
334	KDA004_PC3_144H:TRCN0000000597:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
335	KDA004_PC3_96H:TRCN0000000034:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
336	KDA004_PC3_96H:TRCN0000002780:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
337	KDA004_PC3_96H:TRCN0000003982:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
338	KDA004_PC3_96H:TRCN0000049280:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
339	KDA004_PC3_96H:TRCN0000062576:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
340	KDA004_VCAP_120H:C19	0	0	0	0	0	0	0	0	0	0	0	0	1
341	KDA004_VCAP_120H:F18	0	0	0	0	0	0	0	0	0	0	0	0	1
342	KDA004_VCAP_120H:G09	0	0	0	0	0	0	0	0	0	0	0	0	1
343	KDA004_VCAP_120H:I12	0	0	0	0	0	0	0	0	0	0	0	0	1
344	KDA005_A549_96H:TRCN0000003359:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
345	KDA005_A549_96H:TRCN0000007304:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
346	KDA005_A549_96H:TRCN0000016644:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
347	KDA005_A549_96H:TRCN0000039797:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
348	KDA005_A549_96H:TRCN0000039833:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
349	KDA005_A549_96H:TRCN0000040011:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
350	KDA005_A549_96H:TRCN0000280771:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
351	KDA005_A549_96H:TRCN0000312623:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
352	KDA005_A549_96H:TRCN0000318689:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
353	KDA005_A549_96H:TRCN0000359320:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
354	KDA005_HA1E_96H:TRCN0000039796:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
355	KDA005_HA1E_96H:TRCN0000083416:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
356	KDA005_HA1E_96H:TRCN0000194896:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
357	KDA005_HA1E_96H:TRCN0000338343:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
358	KDA005_HT29_96H:TRCN0000003359:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
359	KDA005_HT29_96H:TRCN0000007235:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
360	KDA005_HT29_96H:TRCN0000007304:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
361	KDA005_HT29_96H:TRCN0000038931:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
362	KDA005_HT29_96H:TRCN0000039834:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
363	KDA005_HT29_96H:TRCN0000051088:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
364	KDA005_HT29_96H:TRCN0000073720:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
365	KDA005_HT29_96H:TRCN0000194836:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
366	KDA005_HT29_96H:TRCN0000218764:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
367	KDA005_HT29_96H:TRCN0000308110:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
368	KDA005_HT29_96H:TRCN0000312623:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
369	KDA005_HT29_96H:TRCN0000330669:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
370	KDA005_HT29_96H:TRCN0000344491:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
371	KDA005_MCF7_144H:TRCN0000039797:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
372	KDA005_MCF7_144H:TRCN0000058539:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
373	KDA005_MCF7_144H:TRCN0000062272:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
374	KDA005_MCF7_144H:TRCN0000196480:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
375	KDA005_MCF7_144H:TRCN0000314667:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
376	KDA005_MCF7_96H:TRCN0000001525:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
377	KDA005_MCF7_96H:TRCN0000004265:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
378	KDA005_MCF7_96H:TRCN0000006255:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
379	KDA005_MCF7_96H:TRCN0000010209:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
380	KDA005_MCF7_96H:TRCN0000016644:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
381	KDA005_MCF7_96H:TRCN0000019898:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
382	KDA005_MCF7_96H:TRCN0000029788:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
383	KDA005_MCF7_96H:TRCN0000038932:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
384	KDA005_MCF7_96H:TRCN0000057564:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
385	KDA005_MCF7_96H:TRCN0000073718:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
386	KDA005_MCF7_96H:TRCN0000195058:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
387	KDA005_MCF7_96H:TRCN0000218764:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
388	KDA005_MCF7_96H:TRCN0000280098:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
389	KDA005_MCF7_96H:TRCN0000327686:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
390	KDA005_PC3_144H:TRCN0000029784:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
391	KDA005_PC3_144H:TRCN0000058539:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
392	KDA005_PC3_144H:TRCN0000229656:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
393	KDA005_PC3_144H:TRCN0000308110:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
394	KDA005_PC3_144H:TRCN0000314547:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
395	KDA005_PC3_144H:TRCN0000314667:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
396	KDA005_PC3_96H:TRCN0000004265:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
397	KDA005_PC3_96H:TRCN0000006258:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
398	KDA005_PC3_96H:TRCN0000007237:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
399	KDA005_PC3_96H:TRCN0000051092:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
400	KDA005_PC3_96H:TRCN0000154656:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
401	KDA005_PC3_96H:TRCN0000196420:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
402	KDA005_PC3_96H:TRCN0000218764:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
403	KDA005_PC3_96H:TRCN0000312623:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
404	KDA005_PC3_96H:TRCN0000318689:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
405	KDA005_VCAP_120H:TRCN0000006255:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
406	KDA005_VCAP_120H:TRCN0000007235:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
407	KDA005_VCAP_120H:TRCN0000007307:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
408	KDA005_VCAP_120H:TRCN0000029354:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
409	KDA005_VCAP_120H:TRCN0000039833:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
410	KDA005_VCAP_120H:TRCN0000073718:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
411	KDA005_VCAP_120H:TRCN0000154656:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
412	KDA005_VCAP_120H:TRCN0000314667:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
413	KDA005_VCAP_120H:TRCN0000318689:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
414	KDA006_A375_96H:TRCN0000004866:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
415	KDA006_A375_96H:TRCN0000010562:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
416	KDA006_A375_96H:TRCN0000010643:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
417	KDA006_A375_96H:TRCN0000015548:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
418	KDA006_A375_96H:TRCN0000029517:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
419	KDA006_A375_96H:TRCN0000072592:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
420	KDA006_A375_96H:TRCN0000199637:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
421	KDA006_A375_96H:TRCN0000199983:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
422	KDA006_A375_96H:TRCN0000231509:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
423	KDA006_A375_96H:TRCN0000273171:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
424	KDA006_A375_96H:TRCN0000274230:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
425	KDA006_A375_96H:TRCN0000288701:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
426	KDA006_A375_96H:TRCN0000294474:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
427	KDA006_A375_96H:TRCN0000295864:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
428	KDA006_A375_96H:TRCN0000320546:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
429	KDA006_A375_96H:TRCN0000372724:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
430	KDA006_A549_96H:TRCN0000000850:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
431	KDA006_A549_96H:TRCN0000004866:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
432	KDA006_A549_96H:TRCN0000010036:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
433	KDA006_A549_96H:TRCN0000011012:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
434	KDA006_A549_96H:TRCN0000018913:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
435	KDA006_A549_96H:TRCN0000039747:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
436	KDA006_A549_96H:TRCN0000195112:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
437	KDA006_A549_96H:TRCN0000274179:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
438	KDA006_HA1E_96H:TRCN0000000850:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
439	KDA006_HA1E_96H:TRCN0000003562:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
440	KDA006_HA1E_96H:TRCN0000072588:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
441	KDA006_HA1E_96H:TRCN0000195112:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
442	KDA006_HA1E_96H:TRCN0000196401:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
443	KDA006_HA1E_96H:TRCN0000273942:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
444	KDA006_HA1E_96H:TRCN0000315072:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
445	KDA006_HA1E_96H:TRCN0000342231:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
446	KDA006_HEPG2_96H:TRCN0000003560:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
447	KDA006_HEPG2_96H:TRCN0000010037:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
448	KDA006_HEPG2_96H:TRCN0000199983:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
449	KDA006_HEPG2_96H:TRCN0000231101:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
450	KDA006_HEPG2_96H:TRCN0000232714:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
451	KDA006_HEPG2_96H:TRCN0000274180:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
452	KDA006_HEPG2_96H:TRCN0000287021:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
453	KDA006_HEPG2_96H:TRCN0000289027:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
454	KDA006_HEPG2_96H:TRCN0000315072:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
455	KDA006_HT29_96H:TRCN0000000898:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
456	KDA006_HT29_96H:TRCN0000001224:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
457	KDA006_HT29_96H:TRCN0000003562:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
458	KDA006_HT29_96H:TRCN0000004868:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
459	KDA006_HT29_96H:TRCN0000010037:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
460	KDA006_HT29_96H:TRCN0000010643:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
461	KDA006_HT29_96H:TRCN0000072592:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
462	KDA006_HT29_96H:TRCN0000083993:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
463	KDA006_HT29_96H:TRCN0000121293:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
464	KDA006_HT29_96H:TRCN0000196401:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
465	KDA006_HT29_96H:TRCN0000197017:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
466	KDA006_HT29_96H:TRCN0000230834:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
467	KDA006_HT29_96H:TRCN0000231101:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
468	KDA006_HT29_96H:TRCN0000231508:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
469	KDA006_HT29_96H:TRCN0000273991:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
470	KDA006_HT29_96H:TRCN0000274230:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
471	KDA006_HT29_96H:TRCN0000320546:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
472	KDA006_MCF7_144H:TRCN0000072588:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
473	KDA006_MCF7_144H:TRCN0000199983:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
474	KDA006_MCF7_144H:TRCN0000231101:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
475	KDA006_MCF7_144H:TRCN0000274230:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
476	KDA006_MCF7_144H:TRCN0000358807:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
477	KDA006_MCF7_96H:TRCN0000002751:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
478	KDA006_MCF7_96H:TRCN0000018913:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
479	KDA006_MCF7_96H:TRCN0000194922:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
480	KDA006_MCF7_96H:TRCN0000232712:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
481	KDA006_PC3_144H:TRCN0000003560:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
482	KDA006_PC3_144H:TRCN0000029517:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
483	KDA006_PC3_144H:TRCN0000050958:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
484	KDA006_PC3_144H:TRCN0000218326:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
485	KDA006_PC3_144H:TRCN0000231101:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
486	KDA006_PC3_144H:TRCN0000273991:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
487	KDA006_PC3_144H:TRCN0000277916:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
488	KDA006_PC3_144H:TRCN0000358806:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
489	KDA006_PC3_96H:TRCN0000008337:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
490	KDA006_PC3_96H:TRCN0000018913:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
491	KDA006_PC3_96H:TRCN0000018917:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
492	KDA006_PC3_96H:TRCN0000072590:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
493	KDA006_PC3_96H:TRCN0000083995:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
494	KDA006_PC3_96H:TRCN0000194922:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
495	KDA006_PC3_96H:TRCN0000273494:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
496	KDA006_PC3_96H:TRCN0000273985:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
497	KDA006_PC3_96H:TRCN0000288700:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
498	KDA006_PC3_96H:TRCN0000289027:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
499	KDA006_PC3_96H:TRCN0000290470:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
500	KDA006_PC3_96H:TRCN0000372724:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
501	KDA006_VCAP_120H:TRCN0000003560:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
502	KDA006_VCAP_120H:TRCN0000004866:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
503	KDA006_VCAP_120H:TRCN0000018913:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
504	KDA006_VCAP_120H:TRCN0000231600:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
505	KDA006_VCAP_120H:TRCN0000265715:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
506	KDA006_VCAP_120H:TRCN0000274179:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
507	KDA006_VCAP_120H:TRCN0000278333:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
508	KDA006_VCAP_120H:TRCN0000289027:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
509	KDA007_A549_96H:TRCN0000002859:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
510	KDA007_A549_96H:TRCN0000003176:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
511	KDA007_A549_96H:TRCN0000013693:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
512	KDA007_A549_96H:TRCN0000014758:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
513	KDA007_A549_96H:TRCN0000018541:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
514	KDA007_A549_96H:TRCN0000033506:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
515	KDA007_A549_96H:TRCN0000053612:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
516	KDA007_A549_96H:TRCN0000058164:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
517	KDA007_A549_96H:TRCN0000058198:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
518	KDA007_A549_96H:TRCN0000194823:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
519	KDA007_A549_96H:TRCN0000196474:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
520	KDA007_A549_96H:TRCN0000298869:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
521	KDA007_A549_96H:TRCN0000314976:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
522	KDA007_A549_96H:TRCN0000320676:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
523	KDA007_A549_96H:TRCN0000342340:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
524	KDA007_HA1E_96H:TRCN0000002856:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
525	KDA007_HA1E_96H:TRCN0000047485:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
526	KDA007_HA1E_96H:TRCN0000196853:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
527	KDA007_HA1E_96H:TRCN0000274152:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
