	ATF2	ATF6	CREB1	ELK1	ESR1	ESR2	FOS	HIF1A	JUN	LEF1	MYC	STAT1	STAT3	STAT5B	STAT6	TCF7L2
KDA003_HEPG2_96H:TRCN0000010039:-666	0.179844320086997	0.764259932261845	0.258765468516853	0.66294716799521	0.250396838972401	0.466473857084566	0.068797275505948	0.292606855217963	0.100128210785565	0.244404088945749	0.986826506261387	0.218262081121621	0.317184897275782	0.556433085727652	0.424383650677789	0.607517237389619
KDA003_VCAP_120H:TRCN0000058844:-666	0.524928852679552	0.769622407208848	0.450311589424988	0.675163990853032	0.56905908980435	0.414880156919992	0.928392906201013	0.267092758542282	0.841334174629829	0.602030357287558	0.416870470243001	0.601527334770935	0.44538458431108	0.609836028370586	0.332042496311773	0.698806847695286
KDA002_HT29_96H:TRCN0000021844:-666	0.481488177181587	0.832017046476563	0.368767344834413	0.630575157427782	0.545466424065665	0.250155411212273	0.176119696411429	0.108524968203971	0.494641024058929	0.547275781731316	0.81856764461642	0.429777715036399	0.251454742641389	0.473852009221561	0.0987600195958535	0.386224556822109
KDA003_MCF7_144H:TRCN0000044963:-666	0.608480299282337	0.65546747423243	0.145448756537036	0.168641142485988	0.297854471662264	0.618616500195027	0.33732355585488	0.787370202586438	0.364608915710942	0.751900888991181	0.951104731461252	0.76910352860665	0.560491877898371	0.871954388015454	0.367736445045947	0.422141693252747
KDA004_VCAP_120H:I12	0.604714640067329	0.800823380118219	0.733418450689579	0.585197805899118	0.376779885775182	0.718213163072802	0.465804704046145	0.472296067498301	0.255723447353971	0.878790653419039	0.95581170526516	0.0985353683313319	0.271986634493668	0.630886029035342	0.466270758573078	0.810842209028642
KDA005_A549_96H:TRCN0000039796:-666	0.381943895866822	0.756881599223679	0.191658414461986	0.156905655434752	0.423070353952958	0.357296003266355	0.799987023217241	0.29538546616379	0.717083025070811	0.835710864302475	0.6078603669795	0.268458925851668	0.334058314181619	0.292200075843038	0.461286707921877	0.333158151038191
KDA008_HEPG2_96H:TRCN0000047712:-666	0.394464614151266	0.70147324722228	0.418353705224074	0.6487971182303	0.77380491732786	0.472116486106928	0.745717801086369	0.534827111018664	0.541407814704445	0.340949193071009	0.879324352644845	0.554146863679688	0.431349704240926	0.738783205096364	0.182477573883551	0.544482249689521
KDA002_A375_96H:TRCN0000010419:-666	0.223869173071261	0.128845631073601	0.360914883556974	0.872918712113962	0.459719391089275	0.450929097432325	0.113991255604271	0.968164108238095	0.140409542609486	0.281602790599058	0.940323257420037	0.419211193194408	0.678868107908977	0.369668763571958	0.817418555562111	0.814471168555646
KDA006_PC3_144H:TRCN0000003560:-666	0.470052033839557	0.561737826410151	0.431396823849687	0.824351484535492	0.562389329171648	0.243266781477306	0.616783759111255	0.938154237242982	0.487866729143339	0.375598398017777	0.78654160088119	0.259722304336739	0.125737144519565	0.627150637480309	0.36045563215509	0.107479249325591
KDA007_HT29_96H:D19	0.549571833013147	0.206296799679212	0.27399811094076	0.691755857841985	0.361661186935625	0.514190076563589	0.340769231831016	0.460165162649764	0.678089670261201	0.737402817491145	0.775283991243724	0.256876513498151	0.517176899197446	0.926675524957483	0.657058260744445	0.820564571957577
KDA001_HT29_96H:TRCN0000008027:-666	0.793108229056479	0.578102430554436	0.45369686920198	0.834084785759321	0.604953460877008	0.277727089270421	0.380371821106499	0.33072839404993	0.771257216407265	0.808685188021321	0.852957407434568	0.26423835943129	0.153399105334825	0.212888793690342	0.108159690816409	0.48477389893636
KDA008_MCF7_96H:M23	0.824703349364012	0.762520721013775	0.427457541380278	0.932507186733491	0.0858147613469527	0.11315682900044	0.668462466250303	0.35593753874258	0.746852436364509	0.270902165957893	0.967554803421721	0.992474876983997	0.731833053435376	0.0901057768163028	0.407173650690303	0.478987082870969
KDA001_MCF7_96H:TRCN0000000394:-666	0.748675782974096	0.372579443761522	0.519908307466112	0.548443323457765	0.594252620520863	0.58665478746472	0.479125121491668	0.631263072509502	0.0853319814520503	0.876767265456419	0.955105305773722	0.0372529770264599	0.661338934179403	0.842437441607217	0.771800024175393	0.645977730615523
KDA009_A549_96H:TRCN0000019357:-666	0.315462824986874	0.878223714146248	0.295872453460589	0.544513036081031	0.493076205524759	0.15181481985013	0.552695570503896	0.531557229049495	0.712612111192871	0.555060532820405	0.932115952253616	0.0571358204543377	0.351222396294061	0.347841252290213	0.380847004120254	0.513658279819533
KDA001_HA1E_96H:TRCN0000003755:-666	0.205045686792585	0.722580889500673	0.666359327410099	0.380185192392294	0.478027262592746	0.778290468330516	0.334623984189096	0.326840326849978	0.550232626448364	0.728389048215011	0.769189991744505	0.184945534786895	0.0978260875945112	0.369350315283138	0.542922707738064	0.890168427000822
KDA001_HT29_96H:TRCN0000003755:-666	0.472475744558058	0.725063049694937	0.610387856206468	0.826386278451305	0.721206792083979	0.462952578885275	0.568940116476051	0.680953131840155	0.39750822234204	0.248635701786555	0.735162459152386	0.506861053367293	0.648455730763602	0.800656815740081	0.717321769369626	0.588681647357034
KDA003_PC3_96H:TRCN0000006150:-666	0.641241907025424	0.0896967031756414	0.629918172003777	0.338863107945585	0.292563409248041	0.51089816067323	0.217441178944815	0.0295513778045356	0.245872735825058	0.633287408898225	0.934619447162977	0.829532292955177	0.692799303056251	0.158016754601159	0.311367553002807	0.869500275159586
KDA008_VCAP_120H:TRCN0000038150:-666	0.690267822840955	0.604399856500238	0.408371306861311	0.772755468282338	0.751624086943798	0.783746980224066	0.30064351146888	0.212674684477361	0.602028484093586	0.350642543112478	0.198040284194651	0.586699363623104	0.73721093451782	0.869162375792104	0.572880209827129	0.604060587319164
KDA002_HT29_96H:TRCN0000021847:-666	0.811005937525346	0.966722135036451	0.393424856488563	0.739280340682072	0.614842687374542	0.760121130722066	0.392034716618999	0.56048266306112	0.432672587752038	0.203375002761202	0.744943224281066	0.036686490696587	0.266891096472661	0.387776484808411	0.706747241960191	0.539007009095731
KDA009_PC3_96H:TRCN0000350280:-666	0.124715132798995	0.450856669861221	0.53781413571987	0.044356321451261	0.385051174500794	0.372439099316421	0.191984396143462	0.397849147342522	0.16794378124296	0.530997477138605	0.723216907058326	0.388190750242437	0.868347335972541	0.328294386276641	0.186618856782594	0.647028940639008
KDA004_A549_96H:TRCN0000021618:-666	0.702911902054123	0.815453346544788	0.705935423210777	0.794302472750724	0.729493595513418	0.397470240096265	0.354947865605744	0.327653628358356	0.780818867213598	0.642932208204358	0.88014956602991	0.277889227415696	0.209446972215289	0.425233748649147	0.628400740773073	0.626419318106288
KDA009_MCF7_144H:TRCN0000298256:-666	0.568092876479832	0.312397252667679	0.816390801452445	0.856419575639892	0.797447025312704	0.420224068118	0.284497817551708	0.164438557798279	0.477923030843183	0.778784242937475	0.536227680745541	0.979132004078954	0.864635604587848	0.805177357440547	0.461137450025684	0.782775568496108
KDA002_A375_96H:D02	0.082816081177391	0.36301917742859	0.500247852446403	0.217614227634076	0.256352039814102	0.442693153656533	0.188713889528833	0.0700591047632219	0.0531751550507059	0.181487485787892	0.996845948585548	0.147689569797221	0.532472292581456	0.506224167456717	0.519010730089933	0.0626476066885583
KDA002_A375_96H:TRCN0000021846:-666	0.429807722836041	0.715561746995435	0.528229633951172	0.428274944014197	0.575105207717355	0.693885918785084	0.888952234380153	0.233284813042694	0.454000296653084	0.489174982844972	0.133265135117548	0.811850036269773	0.684697349784468	0.781371910268174	0.753463356072378	0.424196850425871
KDA006_PC3_144H:TRCN0000029517:-666	0.35236884798267	0.201290275831496	0.868423605433232	0.272863167193	0.45200017120879	0.379708887599487	0.460263929484154	0.0286173548717129	0.0852500767826444	0.186790783288162	0.348421402566297	0.958582444969454	0.754735523960884	0.54909905757821	0.201906671852033	0.563757655560291
KDA006_HT29_96H:TRCN0000029514:-666	0.166781765121367	0.645906093054293	0.562763709154068	0.629584247804097	0.625517627205884	0.708920925337586	0.813998990220799	0.443877660050392	0.397686189226907	0.226586052095437	0.62477830848124	0.438413653918808	0.45208406332657	0.261181748063833	0.312991798257683	0.154967432523601
KDA006_HT29_96H:TRCN0000278333:-666	0.319496140933213	0.446115558788384	0.393864813062689	0.332975769679781	0.205415400026944	0.315032944005325	0.404136377793655	0.150472324866859	0.684341331094686	0.135236633539379	0.892741289916027	0.610570401661465	0.281212695507576	0.225957539839506	0.525269528006323	0.351476251889473
KDA003_HT29_96H:G10	0.698097015082288	0.320947010451212	0.257945589290283	0.27431212743418	0.576526252382201	0.635053308212786	0.344562431000759	0.167971073803462	0.58841676083468	0.307767930756655	0.805812540487197	0.139402542223259	0.53069487825532	0.606529772589277	0.1889930789561	0.751869407153439
KDA003_A549_96H:TRCN0000064514:-666	0.222766050416955	0.503743810696542	0.438787813529114	0.438539027336141	0.580135540844708	0.454083683348331	0.36397108985519	0.498881120787176	0.285561307529267	0.239713571587821	0.13110930807937	0.803906957521175	0.639283294208029	0.891863334554451	0.882725715656932	0.663912019139348
KDA006_HT29_96H:TRCN0000320546:-666	0.219344647160599	0.474060606203946	0.201889878359517	0.24621088657648	0.726318055226063	0.0693342188079487	0.175528130548287	0.209696272966305	0.270393387985752	0.775567017120248	0.728498464955266	0.727852335479074	0.18177449861547	0.394565265667253	0.263714241611029	0.739127689560437
KDA007_MCF7_96H:H14	0.797539460217044	0.468204957576042	0.372342928178876	0.425289652946619	0.274274482998043	0.330189353642418	0.531106696628351	0.769113090986413	0.643090459421281	0.406786846271473	0.163537635461799	0.232941231593065	0.162490451291278	0.58442521549658	0.369171674139621	0.0564807233401921
KDA007_VCAP_120H:TRCN0000036463:-666	0.634156507225396	0.101402155258025	0.777762756396119	0.541109786321332	0.782182182553028	0.384077150981544	0.932637431848969	0.570844470473181	0.569307514491159	0.786038056207092	0.294084481598613	0.529680197602356	0.480836712029152	0.412752535454964	0.400058593688806	0.664834192626357
KDA009_MCF7_96H:TRCN0000272684:-666	0.695463212750293	0.323537364623627	0.499522375201377	0.711936016097083	0.442524003899772	0.573616944670555	0.4576156493345	0.384810154096744	0.84817880082937	0.164748420939044	0.891044277960617	0.227015037653107	0.501019952835969	0.423636654247708	0.430657596069472	0.240442146871908
KDA003_VCAP_120H:TRCN0000044967:-666	0.143129045290693	0.139545716128953	0.189092910101795	0.0576118309212456	0.353128385610167	0.323081677778352	0.0987863587066647	0.0656616043475294	0.78934841673786	0.316407390656198	0.0264412137408341	0.740818849411653	0.28850486309406	0.808049340123358	0.18600945988497	0.262263667875585
KDA001_HA1E_96H:TRCN0000039634:-666	0.116438036821279	0.570257146547037	0.483419918267368	0.343485037134286	0.552049314888953	0.807383992511985	0.638366732937912	0.139441176140898	0.65656762484709	0.484172466547279	0.100093209609964	0.123004500889781	0.538423857487691	0.804888834756464	0.454114315298502	0.254902195869391
KDA008_A375_96H:TRCN0000256865:-666	0.873494754106249	0.172104480434923	0.446429683418692	0.899821303659445	0.299724465218583	0.55799885338355	0.054627547835349	0.734341481481696	0.295041784241523	0.442845930056391	0.593314535412055	0.65913657668736	0.637620705158902	0.673991450079868	0.274682466294596	0.811452428305007
KDA010_MCF7_96H:TRCN0000002462:-666	0.578570454395229	0.307637512704696	0.509760217007566	0.552467755062917	0.976775680751202	0.722670256961382	0.509557458977402	0.788073639576738	0.722822927298202	0.501672417369422	0.00994975970448662	0.964625315115241	0.912463374806834	0.790417863726132	0.712385812742812	0.744570558288667
KDA005_A549_96H:TRCN0000010209:-666	0.425736906518767	0.859380072260418	0.552698933086105	0.51132930440918	0.815742732658498	0.612110881756727	0.328178693608814	0.806500868228216	0.354864309361442	0.387158324255776	0.0862094750136985	0.912517933461705	0.50282916418882	0.714882430729218	0.408032481146284	0.653826200793824
KDA007_VCAP_120H:TRCN0000047482:-666	0.1676468667635	0.699465851637278	0.372996939849464	0.631979934236955	0.0857095964201915	0.261340387334822	0.59448112280506	0.165328272096857	0.301633257722958	0.652098534503004	0.91435267017606	0.150191006230094	0.504953996351882	0.511946777436173	0.553560180711196	0.325900306824339
KDA006_HT29_96H:TRCN0000039746:-666	0.824817429421244	0.274396951306198	0.516657541650956	0.244710709139047	0.830961171524611	0.0622610970312199	0.569226557272352	0.111971774052773	0.903152754478837	0.82032238553312	0.933054510966614	0.301376959249635	0.467281671319725	0.297014820633113	0.30354789275628	0.912711432027792
KDA006_HEPG2_96H:TRCN0000287021:-666	0.425974974018719	0.94237063640738	0.275894341521617	0.952686944309306	0.312621411049458	0.281079753079909	0.290865215937223	0.934452139582507	0.753631129225137	0.548834557474922	0.954725220867563	0.412335211601581	0.587770959709491	0.651077744083726	0.888278689179211	0.685337619107658
KDA002_A375_96H:TRCN0000002511:-666	0.389820751334407	0.868637105471927	0.3377260259049	0.184027588900543	0.569927429415041	0.72798751503704	0.801779801448756	0.0642218347988566	0.875702685436373	0.446680284855392	0.0724343393573554	0.616896889819198	0.381514374836675	0.306555055162414	0.445760228958496	0.504609328797977
KDA002_A549_96H:TRCN0000007006:-666	0.526395513487301	0.274894595991598	0.667070868366731	0.546658422426905	0.782253426899669	0.919073776219455	0.855633038598521	0.742944792922668	0.348891821783245	0.686018226280468	0.144118094372657	0.998721106038418	0.903125530148522	0.925011374015653	0.851575563657888	0.877644177261266
KDA009_MCF7_144H:TRCN0000327898:-666	0.855176783493996	0.254068839561684	0.806587065176073	0.668485272951375	0.181247267563704	0.837580739392874	0.961268657964529	0.910655933850475	0.830615988349549	0.440587847277549	0.348046722036154	0.981667679279542	0.804173863515964	0.465466723611236	0.707221606066241	0.546347677075747
KDA010_PC3_96H:TRCN0000218492:-666	0.242140211830044	0.549052970774397	0.285515999450849	0.108792163846324	0.466421906135155	0.805217798854818	0.499451809092377	0.560159530222036	0.398490193496118	0.550087552324391	0.626429841206412	0.042501732723026	0.240038249813513	0.274695309930977	0.471940681521639	0.431612504364822
KDA004_A549_96H:TRCN0000002285:-666	0.589558276069999	0.705809640716126	0.61415925212541	0.634247974534958	0.746163938733151	0.296314551771037	0.743996271103303	0.466534924254854	0.691353793773168	0.585801163700693	0.462566781847331	0.147859247478808	0.144078814806418	0.300381018019028	0.189220606631831	0.190123153342864
KDA005_A549_96H:TRCN0000280683:-666	0.509830794396777	0.654797562011078	0.710076688517178	0.310359810048239	0.195237403502411	0.444136518930352	0.33655873424215	0.768100046131495	0.573759209928438	0.448173242036191	0.970484336274515	0.792323931395915	0.260673854403652	0.394831430506725	0.544710252923646	0.635234262464334
KDA002_A549_96H:TRCN0000040167:-666	0.340559873079052	0.550973883681515	0.241868626206371	0.348903213752034	0.0608723743978384	0.337694978988766	0.421679932003439	0.286084424042128	0.826464038159106	0.149510982247218	0.995347399534255	0.615362675615607	0.0291956747293865	0.28013503397859	0.274483068423968	0.406520610718091
KDA006_A375_96H:TRCN0000029517:-666	0.353179069835265	0.215837856928539	0.781934453705861	0.167314631958588	0.82754950035727	0.646034150122564	0.576157617765717	0.197563959739037	0.201549917126234	0.169011432837784	0.212739999761202	0.563184784098196	0.28186069775008	0.500556430107285	0.514244627809397	0.29200844565444
KDA005_HT29_96H:TRCN0000007236:-666	0.948480187410482	0.540733469851265	0.352626145314512	0.629225280218723	0.845852927436755	0.494813943016648	0.385585073232833	0.456554814633678	0.477372291732509	0.563278133724095	0.864419404097635	0.517601342154767	0.349446364833162	0.721960892682037	0.447965374828887	0.891476352581389
KDA004_HT29_96H:TRCN0000002286:-666	0.0813131637126341	0.504743369051397	0.375038778526591	0.315641858916096	0.135360124029544	0.0843480650037036	0.148822782084382	0.701357785961433	0.317722023493115	0.255751286496626	0.513018817154766	0.0270687403840378	0.20368580616045	0.502552517859527	0.135853044272751	0.225963519202002
KDA006_HT29_96H:TRCN0000003560:-666	0.246888756585855	0.514786128106633	0.492374146944342	0.342470534025027	0.245396728507514	0.186708609271389	0.148008386495111	0.626615051118647	0.671910024211183	0.55063064828507	0.645931294139557	0.772748126195313	0.408044394938366	0.716433199490303	0.205212147002232	0.884677938862989
KDA006_A549_96H:TRCN0000039747:-666	0.209751708188304	0.970592663805725	0.413703277429446	0.400283429327982	0.744601269547333	0.546795021722264	0.80205837414223	0.614118080845319	0.422871009731858	0.241885869433367	0.0934098332790227	0.564465033939405	0.113542986186519	0.197945103510823	0.389934182242625	0.508879471623078
KDA009_HEPG2_96H:TRCN0000298256:-666	0.207038345112576	0.0983239385525744	0.689309755421404	0.247294910118684	0.584002727761013	0.303249435106977	0.456944633020048	0.363775141532501	0.540894847602903	0.574368011614507	0.829725249940638	0.490517813964058	0.171870056127431	0.478207413849109	0.220188166485365	0.749031171163079
KDA006_PC3_144H:TRCN0000029514:-666	0.4805263872364	0.0987677502249303	0.196746290354419	0.139390624817018	0.519591660851462	0.561967013305931	0.536999221153543	0.296931595841226	0.258202802829049	0.633333783487804	0.0384289580894136	0.774785082493283	0.506570221429895	0.553327446271785	0.416432092025997	0.81978221153481
KDA008_HEPG2_96H:TRCN0000047700:-666	0.583040938538459	0.571003684481195	0.41220546429031	0.72403140007084	0.372568695475247	0.569468136533931	0.344821407241496	0.888870173557828	0.445911358447203	0.775512863739864	0.624523861345837	0.0683787269904101	0.569805008993609	0.938052973383256	0.104179498057081	0.611084851371039
KDA006_HT29_96H:TRCN0000284999:-666	0.479475491902568	0.230408157899896	0.67902988587421	0.146864897613896	0.681455862095118	0.234035799504699	0.650400309212931	0.141586928823255	0.21745959483135	0.32532139745228	0.251241283909396	0.942887956785646	0.285514438589985	0.504960441231348	0.515065051471399	0.274688095258197
KDA005_PC3_96H:TRCN0000154656:-666	0.755775329357334	0.412120705998548	0.865467836906392	0.929604951665432	0.370421756627126	0.819583746603358	0.971611782263725	0.898325967802726	0.985172549670384	0.678276555553374	0.0509733445513194	0.687420013868711	0.71686059256617	0.449775482888869	0.52869531317906	0.690361605163971
KDA005_HT29_96H:TRCN0000010163:-666	0.237423173244157	0.935453468942345	0.172989963594535	0.123213716979543	0.0750047784747151	0.205920229200806	0.172170772676714	0.0363065818418115	0.581872145761242	0.628623059897457	0.254059477412144	0.24269235361181	0.0655129677211844	0.410486007624031	0.0444728848633798	0.70451951302959
KDA002_A375_96H:N05	0.9804183100871	0.836416602141271	0.569039185375907	0.545083093544039	0.155279068533427	0.754247986038219	0.5099909166944	0.374196200358575	0.648493984841947	0.126854953502235	0.907537591570259	0.684594023684723	0.659665679044589	0.505664173924556	0.687651128599739	0.593425957989241
KDA008_VCAP_120H:TRCN0000055428:-666	0.528636436235005	0.525910117377543	0.518085969543481	0.196843804073921	0.163190290098808	0.174099960483963	0.285490117961901	0.599123980071357	0.594660534006511	0.197298429635833	0.569284607624681	0.338411478676764	0.21112812853128	0.422020092106125	0.346260198398492	0.157701266914403
KDA001_PC3_96H:TRCN0000039900:-666	0.770502421429679	0.671651323775428	0.502799163357507	0.836263163689836	0.46009949862321	0.83543410833408	0.397919064849106	0.722141961960119	0.603026257671982	0.643904669228324	0.660389701854371	0.0919655980837767	0.273849659709649	0.273774725545467	0.153930257816487	0.475098581333415
KDA002_VCAP_120H:TRCN0000002512:-666	0.244403799783765	0.639315276440467	0.528158472352732	0.794552361504744	0.457210512567357	0.171368367268765	0.171190588714591	0.927909170744661	0.407537450296406	0.742417807452023	0.353518930066215	0.332949400762225	0.179149879559719	0.868959504718174	0.630276301454686	0.524268582327279
KDA007_HA1E_96H:TRCN0000338202:-666	0.170434430077869	0.413540793051957	0.224898993002638	0.810269601671806	0.44266829198253	0.0941875279153435	0.20808080731183	0.290092371488068	0.155034354155681	0.873559149689759	0.973331297186359	0.214599694324748	0.282576889488497	0.245287514632281	0.569840411308181	0.889354905540111
KDA005_HT29_96H:TRCN0000073718:-666	0.909235756872649	0.746394752535269	0.428140533694974	0.939085117476794	0.874604685632696	0.61606194274598	0.734238949804348	0.285528227302164	0.436517098641426	0.666402946250832	0.626391151565996	0.998286922295028	0.723922544896283	0.393534715346743	0.827836757535835	0.46915331181822
KDA002_A549_96H:TRCN0000020843:-666	0.128557576374841	0.705026860969991	0.367846734826643	0.388952964788879	0.128377270545434	0.515996994676489	0.171321883509355	0.30589316404228	0.131422233847154	0.326134980305611	0.999288509183557	0.0656282104535757	0.237886655450631	0.391256724822822	0.18955304224356	0.345148747345779
KDA002_HT29_96H:TRCN0000010419:-666	0.22026410493093	0.24015257051275	0.386547104397309	0.405634479093393	0.641556989940852	0.386403914281907	0.526763524271792	0.614103577458419	0.565391568125704	0.744145213760632	0.297285102493237	0.586309004169644	0.79459389126465	0.612591603344478	0.461840284354567	0.800356081849211
KDA008_HT29_96H:TRCN0000055428:-666	0.474917851514298	0.816067871378863	0.648183114193082	0.230428186532076	0.299727165617217	0.340234626762523	0.250124534556313	0.371824591776274	0.318392773112448	0.573505010820098	0.909011478101111	0.16853635817226	0.201790206044097	0.328117236515315	0.371057414744521	0.654042308836737
KDA003_A549_96H:TRCN0000007454:-666	0.434985248221048	0.926463868681556	0.349161251946724	0.868817384235741	0.616409057219898	0.344707620206301	0.737377948951313	0.867113956958562	0.879946293432093	0.436721560663205	0.243985963207991	0.52731138473974	0.382989305856601	0.185123948285611	0.492262514919621	0.171688483129478
KDA008_A549_96H:TRCN0000047712:-666	0.862045642497966	0.594172504772765	0.908738321497423	0.535640591218595	0.648552744388002	0.739208690164983	0.702087610371123	0.28121210137147	0.244006249459059	0.399573965751402	0.954232051535362	0.17597577321526	0.38032350110096	0.390555992770234	0.181416235967435	0.418574159010797
KDA007_A549_96H:TRCN0000003176:-666	0.66069479494638	0.488773680292987	0.322520712923175	0.828662838824445	0.439451128970791	0.0929843561516034	0.318450684177551	0.925088571866274	0.51850095516717	0.857134939716489	0.982350770624387	0.0535257478761108	0.566458698043039	0.388325007398249	0.270388180813807	0.67661713527539
KDA007_A549_96H:TRCN0000298869:-666	0.421758251939832	0.715199441774118	0.48005464076053	0.637629437841458	0.327526169832548	0.736805741964489	0.333996370216934	0.0683974414517153	0.220999439746549	0.508277066705228	0.372905215115867	0.617058736420615	0.705498089758897	0.754129812429538	0.283556203166052	0.816678660875261
KDA006_MCF7_144H:TRCN0000294421:-666	0.519483257026351	0.402060231977236	0.559022103499184	0.516647684771036	0.36783043997911	0.202980957350934	0.168956175255866	0.352596230146994	0.215477968699951	0.583070086264449	0.908874807566759	0.19513494983427	0.383320791973055	0.715896031302011	0.365798895739703	0.643821422338612
KDA002_A375_96H:H17	0.38490118926077	0.468596848847259	0.870487356769761	0.255965990928251	0.829410248291185	0.690929400087372	0.499847604994285	0.619936209240371	0.445051105111402	0.613896364076713	0.00449259004142406	0.669525745692964	0.246412773177704	0.395801018561723	0.149416287236862	0.767258046768207
KDA006_VCAP_120H:TRCN0000315072:-666	0.655067884127592	0.154154522637663	0.531181486741478	0.569643570024895	0.403100972982019	0.715170604081858	0.293084829325791	0.147467884478003	0.442804905794608	0.874867317806522	0.699277619519054	0.592511571381754	0.140664586527808	0.106127022262014	0.507725263578807	0.760236131635712
KDA004_HEPG2_96H:TRCN0000040203:-666	0.305176763288246	0.735449842018392	0.22000857824282	0.775288592472962	0.259986133024737	0.448741187111658	0.429449473422727	0.157498154022313	0.43486287604706	0.06725033611311	0.869833822088806	0.206354199431494	0.173134582624282	0.532746985993475	0.457816491403454	0.309450475257629
KDA003_VCAP_120H:TRCN0000033457:-666	0.764586109643043	0.289917354141464	0.865248071757685	0.779704428306584	0.780498898768722	0.710961229799999	0.890476425921146	0.810096024017537	0.84594543700169	0.120837632570101	0.0135541664201027	0.976717918143171	0.758367964707767	0.16951789468096	0.405261837344762	0.520697503114774
KDA003_VCAP_120H:TRCN0000000424:-666	0.872800726340329	0.206021587263698	0.661477771959174	0.241712536438716	0.79956937349919	0.776120185897428	0.963625291066679	0.431256851440602	0.948565947042246	0.341165745314333	0.0100288435350986	0.90418933422861	0.79643479092505	0.587027832851447	0.595189600688132	0.410991467541323
KDA003_HA1E_96H:TRCN0000033458:-666	0.651596948110375	0.222363788175213	0.435039335821455	0.728229523086171	0.0517055475325571	0.308971455620821	0.421618443134029	0.794535606646859	0.475741317438156	0.699721436528128	0.998332909860872	0.952639015390541	0.830302145384285	0.683844266971452	0.258910791934841	0.536258117384824
KDA004_A549_96H:TRCN0000003811:-666	0.173841745247932	0.152810436356323	0.467518222652965	0.0991381427098778	0.346406558966945	0.758822840458725	0.656571528884718	0.0566361203790574	0.286092025954643	0.442797323413795	0.0103409012522601	0.831898182567197	0.0922528235611708	0.425342004082489	0.198521082586203	0.450458563040559
KDA003_HEPG2_96H:TRCN0000033458:-666	0.751613283099766	0.440107019828979	0.562672418457348	0.120273365277562	0.158993801879822	0.822212236785918	0.485583251450055	0.632455428682402	0.952222847657367	0.477519135101249	0.773656175242538	0.933045527773491	0.661794279125135	0.753687288549448	0.32299688489621	0.749400298793749
KDA006_VCAP_120H:TRCN0000004866:-666	0.163879162599121	0.261273889180912	0.0907820650583562	0.525283024229755	0.100342473654832	0.0762100013142085	0.372354103124819	0.747317700426548	0.682068130691643	0.415141570638021	0.961609155976955	0.272223536796362	0.156645732861164	0.219912903905567	0.227583735182459	0.329357364647592
KDA005_MCF7_96H:TRCN0000073720:-666	0.901429793967446	0.669168842110337	0.231906905709531	0.951081497375947	0.677018994098266	0.528039080760227	0.770121237125927	0.366741626338262	0.943858652072126	0.529342895446435	0.0156276386613053	0.985034567390838	0.497246953672467	0.664210856188782	0.492569499963846	0.72742345572753
KDA008_A375_96H:TRCN0000047712:-666	0.915988889118955	0.648914593701016	0.560352477113764	0.716353049419849	0.641425348941658	0.340386006276694	0.828600096341614	0.864365593538874	0.870546835171418	0.783776579586562	0.911179203425311	0.55229461520648	0.659173082229574	0.584747851472761	0.329249911454508	0.915707174885403
KDA003_PC3_144H:N04	0.589449781484672	0.215996121403514	0.39791652316889	0.358833717671264	0.346307938622322	0.663020125620714	0.119568844033712	0.262857031925064	0.358769624044949	0.804653575246865	0.840791332691339	0.0891745757776372	0.17490903167231	0.641416103290794	0.642803684781254	0.777990532761514
KDA009_HEPG2_96H:TRCN0000294182:-666	0.391132270021667	0.101242873830564	0.472838989763009	0.32952639534619	0.382555719353326	0.779509243180035	0.683366488587036	0.00874568924408866	0.488621158123861	0.227718570521446	0.0237914810653274	0.684240356086109	0.138141094337743	0.247845198229189	0.611870668916692	0.237625057766978
KDA006_HT29_96H:TRCN0000196401:-666	0.418871248947692	0.245506375802745	0.0715003302830305	0.326872569533584	0.106576369850691	0.0761560236606856	0.0701767228802257	0.353470303871317	0.148899059809183	0.842332602364816	0.801929961541831	0.483268238284551	0.224383240060628	0.282892525691067	0.131365582303817	0.893628121777337
KDA003_MCF7_144H:TRCN0000044967:-666	0.545760406488902	0.441835647165349	0.430196983003948	0.424969416250026	0.276305077042729	0.634661052711731	0.691579104982812	0.223575724224232	0.75154775886371	0.484259312881311	0.00365325815385504	0.522998756063053	0.279723816465072	0.527196679599385	0.341020731247099	0.696012430178314
KDA006_VCAP_120H:TRCN0000003560:-666	0.233718336552007	0.291992786254288	0.421762791676116	0.610740277680068	0.506014037393058	0.220534884434419	0.942865006020133	0.206534606550066	0.756184050212132	0.339032556572067	0.0160143037201414	0.948085006366287	0.583915656863187	0.390317736907511	0.693433705672256	0.731059338287317
KDA004_A549_96H:TRCN0000040203:-666	0.536036845596056	0.266297402909719	0.176602194887784	0.370780199338515	0.164476617256319	0.612733448079967	0.07870271540806	0.319970256665665	0.0207740421906243	0.121123165032404	0.927366807489359	0.0825061898775499	0.152923897979118	0.631257674838807	0.228186027376372	0.328959435122334
KDA008_HA1E_96H:TRCN0000197055:-666	0.181954976407927	0.532018983310881	0.0747718848249081	0.588315114102102	0.398732510206694	0.0857414419991652	0.215326327024153	0.433156884616543	0.160121167697773	0.772362738556169	0.986055151026467	0.0105674724950734	0.109281037879768	0.304200681791624	0.364474609507308	0.664023575123025
